content_name,tree
Measure,ROOT-ClassDefinition;ROOT-InterfaceDefinition;ROOT-PublicInterfaceSpecifier;@ROOT-AbstractMethodDefinition;ROOT-DoubleDataType;@ROOT-ClassDefinition;ROOT-ImplementsSpecification;ROOT-MethodImplementation;ROOT-PublicClassSpecifier;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-ReturnStatement;@ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-InstanceField;ROOT-IntDataType;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-ConstructorDefinition;ROOT-PublicConstructorSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-EqualExpression;ROOT-IfStatement;ROOT-LessExpression;ROOT-ObjectMethodInvocation;ROOT-OrExpression;@IfStatement-EqualExpression;IfStatement-LessExpression;IfStatement-ObjectMethodInvocation;IfStatement-OrExpression;IfStatement-SimpleAssignmentExpression;@ROOT-PostIncrementExpression;@ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-InterfaceBasedPolymorphism;ROOT-ObjectCreationStatement;ROOT-ObjectMethodInvocation;ROOT-PolymorphicObjectCreationStatement;@ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;
InterfacePolymorphism,ROOT-ClassDefinition;ROOT-InterfaceDefinition;ROOT-PublicInterfaceSpecifier;@ROOT-AbstractMethodDefinition;ROOT-DoubleDataType;@ROOT-ClassDefinition;ROOT-ImplementsSpecification;ROOT-MethodImplementation;ROOT-PublicClassSpecifier;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-AddExpression;ROOT-ReturnStatement;@ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;ROOT-StringDataType;ROOT-StringVariable;@ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ObjectVariable;ROOT-SimpleVariable;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-PolymorphicObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-InterfaceBasedPolymorphism;ROOT-ObjectMethodInvocation;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-PolymorphicObjectCreationStatement;ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringLiteral;
interfaceClassConversion,ROOT-ClassDefinition;ROOT-InterfaceDefinition;ROOT-PublicInterfaceSpecifier;@ROOT-AbstractMethodDefinition;ROOT-DoubleDataType;@ROOT-ClassDefinition;ROOT-ImplementsSpecification;ROOT-MethodImplementation;ROOT-PublicClassSpecifier;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;ROOT-StringDataType;ROOT-StringVariable;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-AddExpression;ROOT-ReturnStatement;@ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StringDataType;@ROOT-ReturnStatement;@ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-PolymorphicObjectCreationStatement;ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringLiteral;@ROOT-ActualMethodParameter;ROOT-InterfaceBasedPolymorphism;ROOT-ObjectMethodInvocation;ROOT-java.lang.System.out.println;@ROOT-ExplicitTypeCasting;ROOT-InterfaceClassConversion;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-java.lang.System.out.println;
StringsEqualsIgnoreCase,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-SimpleAssignmentExpression;ROOT-StringConstructorCall;ROOT-StringCreationStatement;ROOT-StringDataType;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-BooleanDataType;ROOT-SimpleVariable;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;ROOT-java.lang.String.equals;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;ROOT-java.lang.String.equalsIgnoreCase;
FAKE,
testC,
hjhj,ROOT-SimpleAssignmentExpression;
CashRegisterConstantField,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;@ROOT-DoubleDataType;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-ClassConstantInitializationStatement;ROOT-ClassField;ROOT-DoubleDataType;ROOT-FinalFieldSpecifier;ROOT-PublicFieldSpecifier;ROOT-SimpleAssignmentExpression;ROOT-StaticFieldSpecifier;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-ConstructorDefinition;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;@ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-MultiplyExpression;ROOT-SimpleAssignmentExpression;@ROOT-AddExpression;ROOT-MultiplyExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-ReturnStatement;
testttttt,
vvvv,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-InstanceField;ROOT-IntDataType;ROOT-SimpleVariable;
demo_example,ROOT-ClassDefinition;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringInitializationStatement;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;
demo_example_version_1,ROOT-ClassDefinition;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringInitializationStatement;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;
example_demo1,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-InstanceField;ROOT-IntDataType;ROOT-SimpleVariable;
testSpaceinTitle,
testSpace,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;
ae_BJ4_ch01_s05_HelloPrinter,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;
ae_BJ4_ch01_s05_PrintTester,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-AddExpression;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.print;
ae_BJ4_ch02_s03_VariableDemo,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.print;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;@ROOT-SimpleAssignmentExpression;@ROOT-AddExpression;ROOT-SimpleAssignmentExpression;
ae_BJ4_ch02_s05_MethodDemo,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringInitializationStatement;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;ROOT-java.lang.String.length;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.print;@ROOT-ActualMethodParameter;ROOT-java.lang.String.length;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.String.replace;
ae_BJ4_ch02_s06_ConstructorDemo,ROOT-ImportStatement;@ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.print;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;@ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;
ae_BJ4_ch02_s07_AccessorMutatorDemo,ROOT-ImportStatement;@ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.print;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;@ROOT-DoubleDataType;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;
ae_BJ4_ch02_s09_MoveTester,ROOT-ImportStatement;@ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.print;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;
ae_BJ4_ch02_s10_CopyDemo,ROOT-ImportStatement;@ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.print;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;
ae_BJ4_ch03_s01_CounterDemo,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ObjectMethodInvocation;@ROOT-IntDataType;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.print;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;@ROOT-InstanceField;ROOT-IntDataType;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-ReturnStatement;@ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-SimpleAssignmentExpression;@ROOT-SimpleAssignmentExpression;
ae_BJ4_ch03_s06_BankAccountTester,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-InstanceField;ROOT-IntDataType;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-ConstructorDefinition;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-PublicConstructorSpecifier;@ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-SimpleAssignmentExpression;@ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-ReturnStatement;
ae_BJ4_ch03_s06_CashRegisterTester,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;@ROOT-DoubleDataType;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-SimpleAssignmentExpression;@ROOT-ReturnStatement;
ae_JavaTutorial_4_1_3,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-LongDataType;ROOT-SimpleAssignmentExpression;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;
ae_arithmetic_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;@ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-MultiplyExpression;ROOT-SimpleAssignmentExpression;@ROOT-DivideExpression;ROOT-SimpleAssignmentExpression;@ROOT-AddExpression;ROOT-SimpleAssignmentExpression;@ROOT-ModulusExpression;ROOT-SimpleAssignmentExpression;
ae_StringExample_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringVariable;ROOT-nullInitialization;@ROOT-SimpleAssignmentExpression;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;
ae_JavaTutorial_4_2_7,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-EqualExpression;ROOT-IfElseStatement;@IfElseStatement-ActualMethodParameter;IfElseStatement-EqualExpression;IfElseStatement-StringDataType;IfElseStatement-StringLiteral;IfElseStatement-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;
ae_decisions1_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-CharDataType;ROOT-SimpleVariable;@ROOT-GreaterEqualExpression;ROOT-IfElseIfStatement;@IfElseIfStatement-GreaterEqualExpression;IfElseIfStatement-IfElseStatement;IfElseIfStatement-SimpleAssignmentExpression;@ROOT-SimpleAssignmentExpression;@ROOT-GreaterEqualExpression;ROOT-IfElseStatement;@IfElseStatement-GreaterEqualExpression;IfElseStatement-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;
ae_relational_operators_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-BooleanDataType;ROOT-SimpleVariable;@ROOT-LessExpression;ROOT-SimpleAssignmentExpression;@ROOT-EqualExpression;ROOT-SimpleAssignmentExpression;@ROOT-AddExpression;ROOT-LessEqualExpression;ROOT-SimpleAssignmentExpression;
ae_comparison_operators_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-EqualExpression;ROOT-IfStatement;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-IfStatement;ROOT-NotEqualExpression;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-GreaterExpression;ROOT-IfStatement;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-IfStatement;ROOT-LessExpression;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-IfStatement;ROOT-LessEqualExpression;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;
ae_while_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-LessExpression;ROOT-WhileStatement;@WhileStatement-ActualMethodParameter;WhileStatement-LessExpression;WhileStatement-PostIncrementExpression;WhileStatement-StringAddition;WhileStatement-StringDataType;WhileStatement-StringLiteral;WhileStatement-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-PostIncrementExpression;
ae_do_while_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-DoStatement;ROOT-WhileStatement;@DoStatement-ActualMethodParameter;DoStatement-LessExpression;DoStatement-PostIncrementExpression;DoStatement-StringAddition;DoStatement-StringDataType;DoStatement-StringLiteral;DoStatement-WhileStatement;DoStatement-java.lang.System.out.println;@WhileStatement-ActualMethodParameter;WhileStatement-DoStatement;WhileStatement-LessExpression;WhileStatement-PostIncrementExpression;WhileStatement-StringAddition;WhileStatement-StringDataType;WhileStatement-StringLiteral;WhileStatement-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-PostIncrementExpression;@ROOT-LessExpression;
ae_JavaTutorial_4_6_6,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ForStatement;ROOT-IntDataType;ROOT-LessEqualExpression;ROOT-PostIncrementExpression;ROOT-SimpleAssignmentExpression;@ROOT-AddAssignmentExpression;ROOT-MultiplyExpression;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;
ae_nested_loops_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ForStatement;ROOT-IntDataType;ROOT-LessExpression;ROOT-NestedForLoops;ROOT-PostIncrementExpression;ROOT-SimpleAssignmentExpression;@NestedForLoops-ActualMethodParameter;NestedForLoops-ForStatement;NestedForLoops-GreaterExpression;NestedForLoops-IntDataType;NestedForLoops-LessExpression;NestedForLoops-PostDecrementExpression;NestedForLoops-PostIncrementExpression;NestedForLoops-SimpleAssignmentExpression;NestedForLoops-StringDataType;NestedForLoops-StringLiteral;NestedForLoops-java.lang.System.out.print;NestedForLoops-java.lang.System.out.println;@ROOT-ForStatement;ROOT-GreaterExpression;ROOT-IntDataType;ROOT-PostDecrementExpression;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.print;@ROOT-java.lang.System.out.println;
ae_use_array_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ArrayCreationStatement;ROOT-ArrayDataType;ROOT-ArrayVariable;ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-AddExpression;ROOT-ArrayLength;ROOT-ForStatement;ROOT-IntDataType;ROOT-LessExpression;ROOT-SimpleAssignmentExpression;@ROOT-ArrayElement;ROOT-MultiplyExpression;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ArrayElement;
